InitializationTime;ForecastTime;Horizon;Member;type;lon;lat;X;Y;prmsl;X1;Y1;Xs;Ys;id1;id2
2022-08-09 12:00:00;2022-08-11 03:00:00;39;5;Perturbed;134.4;27.4;440690.706598766;3030874.76047485;100244.2109375;-3.36796176319912;2.43670188577503;-1.36463325011338;-0.737602067309135;20220809120000_20220811043000_05;01_14_05
2022-08-09 12:00:00;2022-08-09 12:00:00;0;6;Perturbed;142.18;24.69;1227594.9801247;2749738.67558764;100888.4296875;0;0;3.10247544687717;-1.52544883664293;20220809120000_20220809133000_06;01_01_06
2022-08-09 12:00:00;2022-08-09 15:00:00;3;6;Perturbed;141.79;25.71;1182186.17690591;2861162.91377137;100705.921875;-0.194350855948836;0.965755622053681;2.8446981458725;-1.21319711657736;20220809120000_20220809163000_06;01_02_06
2022-08-09 12:00:00;2022-08-09 18:00:00;6;6;Perturbed;140.52;25.31;1056160.71071483;2810760.7682787;100613.4375;-0.733743121091322;0.528901341813024;2.12927509505852;-1.35444247648847;20220809120000_20220809193000_06;01_03_06
2022-08-09 12:00:00;2022-08-09 21:00:00;9;6;Perturbed;139.87;25.91;988107.171670369;2874792.30786258;100679.8828125;-1.02501403391221;1.08388668746035;1.74294785506993;-1.17500253864886;20220809120000_20220809223000_06;01_04_06
2022-08-09 12:00:00;2022-08-10 00:00:00;12;6;Perturbed;140.12;25.74;1013951.71814658;2856876.24868568;100694.90625;-0.914398704433905;0.928601489578956;1.88966252192051;-1.22520992966159;20220809120000_20220810013000_06;01_05_06
2022-08-09 12:00:00;2022-08-10 03:00:00;15;6;Perturbed;139.76;26.38;975168.206320763;2926552.57080275;100633.8984375;-1.08039314132167;1.53251228049351;1.66949576364298;-1.02995123385588;20220809120000_20220810043000_06;01_06_06
2022-08-09 12:00:00;2022-08-10 06:00:00;18;6;Perturbed;137.74;25.98;774321.325543248;2876345.96484837;100566.71875;-1.94002300220332;1.0973528146982;0.52932550651056;-1.17064862002119;20220809120000_20220810073000_06;01_07_06
2022-08-09 12:00:00;2022-08-10 09:00:00;21;6;Perturbed;137.47;26.11;747010.436050433;2890217.4831771;100635.4296875;-2.05691431783829;1.21758246159338;0.374286684025523;-1.13177552087623;20220809120000_20220810103000_06;01_08_06
2022-08-09 12:00:00;2022-08-10 12:00:00;24;6;Perturbed;137.57;26.41;756355.161570701;2923655.74455639;100634.546875;-2.01691865015419;1.50740440200014;0.427334946751986;-1.03806920704467;20220809120000_20220810133000_06;01_09_06
2022-08-09 12:00:00;2022-08-10 15:00:00;27;6;Perturbed;137.29;26.68;727887.268774342;2953039.94192661;100529.4765625;-2.13876196994782;1.76208825061693;0.265728032449956;-0.955723872482291;20220809120000_20220810163000_06;01_10_06
2022-08-09 12:00:00;2022-08-10 18:00:00;30;6;Perturbed;136.94;27.3;691990.395088517;3021152.65057377;100324.3828125;-2.29240152069999;2.352446617715;0.0619481801456764;-0.76484699703685;20220809120000_20220810193000_06;01_11_06
2022-08-09 12:00:00;2022-08-10 21:00:00;33;6;Perturbed;136.65;27.94;662327.440896344;3091660.1953882;100489.1875;-2.41935973427465;2.96356192719965;-0.106442874660211;-0.567258909339053;20220809120000_20220810223000_06;01_12_06
2022-08-09 12:00:00;2022-08-11 00:00:00;36;6;Perturbed;136.3;28.43;627309.173638642;3145515.31545239;100542.9375;-2.56923882671822;3.43034443185188;-0.305235042250674;-0.416337043966704;20220809120000_20220811013000_06;01_13_06
2022-08-09 12:00:00;2022-08-11 03:00:00;39;6;Perturbed;135.96;28.72;593751.742968047;3177336.84880154;100476.7578125;-2.71286550066624;3.70615358464714;-0.495734313179252;-0.327161397039576;20220809120000_20220811043000_06;01_14_06
2022-08-09 12:00:00;2022-08-09 12:00:00;0;7;Perturbed;142.18;24.69;1227587.82923422;2749723.38020293;100888.3359375;0;0;3.10243485260653;-1.52549169993968;20220809120000_20220809133000_07;01_01_07
2022-08-09 12:00:00;2022-08-09 15:00:00;3;7;Perturbed;141.41;25.36;1145787.37575858;2820320.0644753;100790.5390625;-0.350108063262431;0.611887914566371;2.63806894504645;-1.32765381067699;20220809120000_20220809163000_07;01_02_07
2022-08-09 12:00:00;2022-08-09 18:00:00;6;7;Perturbed;140.84;25.41;1087990.81078977;2823226.99098225;100759.859375;-0.597478860913067;0.637083335802839;2.30996863257579;-1.31950753284105;20220809120000_20220809193000_07;01_03_07
2022-08-09 12:00:00;2022-08-09 21:00:00;9;7;Perturbed;139.75;25.51;977668.896090456;2829962.66239716;100793.46875;-1.06965951822795;0.695463923754682;1.6836917127495;-1.30063170277585;20220809120000_20220809223000_07;01_04_07
2022-08-09 12:00:00;2022-08-10 00:00:00;12;7;Perturbed;139.13;25.86;914033.880699958;2866691.10878133;100833.3046875;-1.34201903516728;1.01380313040305;1.32244760689364;-1.19770507975616;20220809120000_20220810013000_07;01_05_07
2022-08-09 12:00:00;2022-08-10 03:00:00;15;7;Perturbed;138.29;25.86;829751.156499359;2864316.94328229;100783.234375;-1.70275128153732;0.993225348443269;0.843990311706333;-1.20435836518919;20220809120000_20220810043000_07;01_06_07
2022-08-09 12:00:00;2022-08-10 06:00:00;18;7;Perturbed;137.27;26.33;726568.162196303;2914223.25470152;100738.0234375;-2.14437717433046;1.42578204898457;0.258239710597779;-1.06450251482128;20220809120000_20220810073000_07;01_07_07
2022-08-09 12:00:00;2022-08-10 09:00:00;21;7;Perturbed;136.33;26.43;632630.500982953;2923984.39791682;100768.1328125;-2.54643280162114;1.510385534649;-0.275026860062524;-1.03714819938268;20220809120000_20220810103000_07;01_08_07
2022-08-09 12:00:00;2022-08-10 12:00:00;24;7;Perturbed;135.61;25.84;561137.193679704;2858103.06234758;100834.5234375;-2.85242601183753;0.939367314093688;-0.680881022475376;-1.22177194630741;20220809120000_20220810133000_07;01_09_07
2022-08-09 12:00:00;2022-08-10 15:00:00;27;7;Perturbed;135.61;25.84;561124.325786174;2858107.263067;100613.5;-2.8524810867557;0.939403723302898;-0.680954071105348;-1.2217601743457;20220809120000_20220810163000_07;01_10_07
2022-08-09 12:00:00;2022-08-10 18:00:00;30;7;Perturbed;135.38;26.13;537981.411664363;2890130.61168172;100395.1171875;-2.95153335966088;1.21696208462333;-0.812332075298942;-1.13201896677542;20220809120000_20220810193000_07;01_11_07
