InitializationTime;ForecastTime;Horizon;Member;type;lon;lat;X;Y;prmsl;X1;Y1;Xs;Ys;id1;id2
2020-09-20 12:00:00;2020-09-21 12:00:00;24;5;Perturbed;134.35;26.96;435478.806053704;2982180.75431387;99353.5859375;0.403134003086292;2.58458148661065;-1.25202351437551;-1.1462170877422;20200920120000_20200921133000_05;01_09_05
2020-09-20 12:00:00;2020-09-21 15:00:00;27;5;Perturbed;134.4;27.19;440576.187132425;3007620.12915452;99306.578125;0.461627980650522;2.78803471806492;-1.23952620918751;-1.10478635323616;20200920120000_20200921163000_05;01_10_05
2020-09-20 12:00:00;2020-09-21 18:00:00;30;5;Perturbed;134.57;27.6;457561.561790312;3052976.51312857;99163.875;0.656540252033569;3.15077566372112;-1.19788297954586;-1.03091864562331;20200920120000_20200921193000_05;01_11_05
2020-09-20 12:00:00;2020-09-21 21:00:00;33;5;Perturbed;134.82;28.1;482313.385181038;3108285.44775022;99080.2890625;0.940574853279069;3.5931128495818;-1.13719866222756;-0.940842148049166;20200920120000_20200921223000_05;01_12_05
2020-09-20 12:00:00;2020-09-22 00:00:00;36;5;Perturbed;135.03;28.51;502936.571610582;3153703.62537596;99043.7421875;1.17723210642196;3.9563479944154;-1.08663656950214;-0.866873802885542;20200920120000_20200922013000_05;01_13_05
2020-09-20 12:00:00;2020-09-22 03:00:00;39;5;Perturbed;135.05;28.99;504867.952281364;3206871.67486495;98936.7421875;1.19939527921207;4.38156329732331;-1.08190138229439;-0.780283965030628;20200920120000_20200922043000_05;01_14_05
2020-09-20 12:00:00;2020-09-20 12:00:00;0;6;Perturbed;134.02;24.04;400345.791476267;2659006.58092618;100583.640625;0;0;-1.3381595121689;-1.67254068888032;20200920120000_20200920133000_06;01_01_06
2020-09-20 12:00:00;2020-09-20 15:00:00;3;6;Perturbed;133.6;24.89;358586.106453035;2753493.7777677;100460.75;-0.479204917410476;0.75566815807688;-1.44054219069156;-1.51865821373768;20200920120000_20200920163000_06;01_02_06
2020-09-20 12:00:00;2020-09-20 18:00:00;6;6;Perturbed;133.11;24.98;309231.297097923;2764065.73655495;100154.1484375;-1.04556616576923;0.840218159464112;-1.56154591897496;-1.50144065157403;20200920120000_20200920193000_06;01_03_06
2020-09-20 12:00:00;2020-09-20 21:00:00;9;6;Perturbed;132.96;24.79;293760.839796379;2743239.55184065;100190.6328125;-1.22309430587288;0.673659248110046;-1.59947500909193;-1.53535831405891;20200920120000_20200920223000_06;01_04_06
2020-09-20 12:00:00;2020-09-21 00:00:00;12;6;Perturbed;132.94;24.64;291491.420635427;2726646.6345705;100242.9140625;-1.24913657178051;0.540956197857734;-1.60503896897956;-1.56238164912145;20200920120000_20200921013000_06;01_05_06
2020-09-20 12:00:00;2020-09-21 03:00:00;15;6;Perturbed;132.84;24.69;281463.163896827;2732341.16077914;100145.421875;-1.36421382726072;0.586498581112322;-1.62962535619104;-1.55310750598838;20200920120000_20200921043000_06;01_06_06
2020-09-20 12:00:00;2020-09-21 06:00:00;18;6;Perturbed;132.69;24.79;266458.28548124;2743664.94353886;100022.3828125;-1.53639930993127;0.677061348836798;-1.66641298143869;-1.53466551831925;20200920120000_20200921073000_06;01_07_06
2020-09-20 12:00:00;2020-09-21 09:00:00;21;6;Perturbed;132.37;24.83;234173.154982856;2748690.32685841;100089.6484375;-1.90688087092623;0.717252213669889;-1.74556679055002;-1.52648114573118;20200920120000_20200921103000_06;01_08_06
2020-09-20 12:00:00;2020-09-21 12:00:00;24;6;Perturbed;131.93;24.86;189765.371478434;2752944.95975208;100241.78125;-2.41647351308289;0.751278946492164;-1.85444184120971;-1.5195520223961;20200920120000_20200921133000_06;01_09_06
2020-09-20 12:00:00;2020-09-21 15:00:00;27;6;Perturbed;131.55;24.86;151321.982108831;2753863.12779435;100217.8046875;-2.85762294267247;0.758622061501456;-1.94869392124719;-1.5180566878358;20200920120000_20200921163000_06;01_10_06
2020-09-20 12:00:00;2020-09-21 18:00:00;30;6;Perturbed;131.29;24.89;125113.788346513;2757876.07290138;100151.7578125;-3.15836983097783;0.790715878852992;-2.01294883780449;-1.51152117883222;20200920120000_20200921193000_06;01_11_06
2020-09-20 12:00:00;2020-09-21 21:00:00;33;6;Perturbed;131.08;24.99;104192.029312812;2769570.52511375;100183.234375;-3.39845329435283;0.884243102206466;-2.06424294426349;-1.49247551643528;20200920120000_20200921223000_06;01_12_06
2020-09-20 12:00:00;2020-09-22 00:00:00;36;6;Perturbed;130.91;25.11;87427.7118603503;2783376.74209006;100256.203125;-3.59082886796601;0.994659316267681;-2.10534420552617;-1.46999061994466;20200920120000_20200922013000_06;01_13_06
2020-09-20 12:00:00;2020-09-22 03:00:00;39;6;Perturbed;130.78;25.39;75272.5761129713;2814844.92759665;100158.28125;-3.73031269833243;1.24632839498609;-2.13514508536832;-1.41874132442238;20200920120000_20200922043000_06;01_14_06
2020-09-20 12:00:00;2020-09-20 12:00:00;0;7;Perturbed;134.02;24.04;400360.091828048;2658993.68343113;100583.671875;0;0;-1.33812445183934;-1.67256169382625;20200920120000_20200920133000_07;01_01_07
2020-09-20 12:00:00;2020-09-20 15:00:00;3;7;Perturbed;133.8;24.76;378670.435442979;2738899.40886473;100181.0859375;-0.248895315922191;0.639051790894822;-1.39130122067043;-1.54242669968081;20200920120000_20200920163000_07;01_02_07
2020-09-20 12:00:00;2020-09-20 18:00:00;6;7;Perturbed;133.5;24.83;348417.826353786;2746950.41300609;100000.953125;-0.596053083802211;0.703440276039238;-1.46547187471457;-1.52931478096516;20200920120000_20200920193000_07;01_03_07
2020-09-20 12:00:00;2020-09-20 21:00:00;9;7;Perturbed;133.66;24.9;364670.21277007;2754537.95982296;100026.2109375;-0.409552072455851;0.764122227870679;-1.42562572039711;-1.51695765192048;20200920120000_20200920223000_07;01_04_07
2020-09-20 12:00:00;2020-09-21 00:00:00;12;7;Perturbed;133.96;25.12;395151.874172253;2778633.06419145;99979.8203125;-0.0597658605473794;0.956824559461176;-1.35089349628095;-1.47771620521672;20200920120000_20200921013000_07;01_05_07
2020-09-20 12:00:00;2020-09-21 03:00:00;15;7;Perturbed;134.08;25.6;407616.864785596;2831707.98755938;99769.7109375;0.083273647391104;1.38129507951254;-1.32033294186001;-1.39127803317991;20200920120000_20200921043000_07;01_06_07
2020-09-20 12:00:00;2020-09-21 06:00:00;18;7;Perturbed;134.08;25.8;407763.556573051;2853862.76591971;99569.4609375;0.0849569796732561;1.558479514185;-1.31997329599323;-1.3551966142757;20200920120000_20200921073000_07;01_07_07
2020-09-20 12:00:00;2020-09-21 09:00:00;21;7;Perturbed;134.06;25.99;405906.629583328;2874908.18356948;99602.234375;0.0636481852163017;1.7267917567213;-1.32452594429321;-1.32092190757876;20200920120000_20200921103000_07;01_08_07
2020-09-20 12:00:00;2020-09-21 12:00:00;24;7;Perturbed;133.96;26.02;395925.589286771;2878313.80821658;99675.96875;-0.050887247422175;1.75402848497864;-1.34899657043504;-1.31537548470223;20200920120000_20200921133000_07;01_09_07
2020-09-20 12:00:00;2020-09-21 15:00:00;27;7;Perturbed;133.82;26.27;382175.417253786;2906112.66889636;99592.6484375;-0.208674597824374;1.97635187427086;-1.38270801826088;-1.27010207591728;20200920120000_20200921163000_07;01_10_07
2020-09-20 12:00:00;2020-09-21 18:00:00;30;7;Perturbed;133.95;26.4;395266.315039962;2920410.37314061;99545.71875;-0.0584526172475723;2.09069879313549;-1.3506129203484;-1.24681674000395;20200920120000_20200921193000_07;01_11_07
2020-09-20 12:00:00;2020-09-21 21:00:00;33;7;Perturbed;134.28;26.7;428380.437063393;2953413.62995145;99520.390625;0.321541870271437;2.35464471510643;-1.26942666360822;-1.19306741717942;20200920120000_20200921223000_07;01_12_07
2020-09-20 12:00:00;2020-09-22 00:00:00;36;7;Perturbed;134.23;27.11;423682.742643283;2998845.42189694;99504.9296875;0.267634417057753;2.71798874144218;-1.28094405262455;-1.1190768996444;20200920120000_20200922013000_07;01_13_07
2020-09-20 12:00:00;2020-09-22 03:00:00;39;7;Perturbed;134.46;27.6;446712.342016471;3053014.09749201;99383.7109375;0.531905980875463;3.15120662366013;-1.22448213084954;-1.03085743547986;20200920120000_20200922043000_07;01_14_07
2020-09-20 12:00:00;2020-09-20 12:00:00;0;8;Perturbed;134.02;24.04;400354.272999308;2658999.61729666;100583.7734375;0;0;-1.33813871792569;-1.67255202989352;20200920120000_20200920133000_08;01_01_08
2020-09-20 12:00:00;2020-09-20 15:00:00;3;8;Perturbed;133.71;24.58;369386.207280712;2719064.50993755;100462.484375;-0.355367847405606;0.480373302460824;-1.41406346484779;-1.57472994756145;20200920120000_20200920163000_08;01_02_08
2020-09-20 12:00:00;2020-09-20 18:00:00;6;8;Perturbed;133.47;24.58;345074.988938245;2719295.19171632;100300.890625;-0.634346373500055;0.482218196591407;-1.47366754592901;-1.57435425768732;20200920120000_20200920193000_08;01_03_08
